sclass	DAF_1	MAF_1	DDAF_1	FST_1	ThetaPi_1	ThetaS_1	ThetaH_1	ThetaL_1	ThetaXi_1	TajD_1	FuLiF_1	FuLiD_1	FayWuH_1	ZengE_1	Theta1Pi_1	Theta1S_1	Theta1H_1	Theta1L_1	Theta1Xi_1	TajD1_1	FuLiF1_1	FuLiD1_1	FayWuH1_1	ZengE1_1	ZA_1	H1_1	H2_1	H12_1	H2.H1_1	iHH1_1	iHH0_1	SL1_1	SL0_1	iHS_1	DiHH_1	nSL_1	DnSL_1	XPEHH_12	XPEHH_13	DXPEHH_12	DXPEHH_13
sl	0.3	0.3	-0.1375	0.028563	11.37308	13.40059	7.447436	9.410256	12	-2.027516	-0.626923	1.400593	3.925641	-3.990337	11.09091	9.2719	7.818182	9.454545	3	1.819009	8.090909	6.2719	3.272727	0.182646	0.164172	0.0575	0.041875	0.07625	0.728261	0.0411118	0.0176867	44.9318	35.922	0.8434822	0.0234251	0.2237959	9.0098	-0.1271328	-0.1596304	0.00122387	0.00159132
sl	0.05	0.05	0.05	0.033898	11.37308	13.40059	7.447436	9.410256	12	-2.027516	-0.626923	1.400593	3.925641	-3.990337	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.164172	0.0575	0.041875	0.07625	0.728261	0.511384	0.012522	200	27.8108	3.709634	0.498862	1.972893	172.1892	-0.2247367	-0.09971036	0.0026963	0.0011484
sl	0	0	-0.0125	0.016807	11.70128	13.63569	7.529487	9.615385	12	-1.934409	-0.298718	1.635691	4.171795	-4.020307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.160167	0.06375	0.04125	0.08625	0.647059	NA	NA	NA	NA	NA	NA	NA	NA	-0.04011094	0.1675949	0.0004772	0.00181495
sl	0	0	-0.0125	0.016807	9.203846	11.51981	7.257692	8.230769	19	-2.315962	-9.796154	-7.480192	1.946154	-3.289039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.124174	0.07	0.039375	0.105	0.5625	NA	NA	NA	NA	NA	NA	NA	NA	-0.5220089	-0.5185405	0.0092115	0.00908
sl	0	0	-0.0125	0.016807	8.379487	12.9304	13.77436	11.07692	21	-4.55091	-12.62051	-8.069603	-5.394872	-1.853474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.122848	0.05	0.04	0.07	0.8	NA	NA	NA	NA	NA	NA	NA	NA	-0.4134429	-0.583634	0.0062987	0.0097706
sl	0	0	-0.0125	0.016807	13.63077	19.27805	15.6	14.61538	35	-5.647277	-21.36923	-15.72195	-1.969231	-4.662662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.138343	0.0375	0.031875	0.04875	0.85	NA	NA	NA	NA	NA	NA	NA	NA	-0.5747202	-0.9663434	0.0086569	0.0187512
sl	0	0	-0.0125	0.016807	13.38846	19.27805	15.48333	14.4359	35	-5.889585	-21.61154	-15.72195	-2.094872	-4.842149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.138166	0.0375	0.031875	0.04875	0.85	NA	NA	NA	NA	NA	NA	NA	NA	-0.5721388	-0.9340564	0.00888	0.0183091
sl	0	0	-0.0125	0.016807	14.13462	18.33765	20.89103	17.51282	26	-4.203038	-11.86538	-7.662346	-6.75641	-0.824833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.164687	0.0425	0.0325	0.0575	0.764706	NA	NA	NA	NA	NA	NA	NA	NA	-0.451185	-0.6402443	0.0084378	0.0134556
sl	0.075	0.075	0.075	0.051282	8.953846	14.57608	13.09744	11.02564	22	-5.622238	-13.04615	-7.423916	-4.14359	-3.550443	0	0	0	0	0	0	0	0	0	0	0.094261	0.0425	0.036875	0.05375	0.867647	NA	NA	184.333	28.2635	NA	NA	1.875173	156.0695	-0.5552016	-0.5688236	0.0109955	0.0114113
sl	0.1	0.1	0.1	0.068966	8.323077	13.16549	11.26667	9.794872	17	-4.842418	-8.676923	-3.834505	-2.94359	-3.370623	0.5	0.545455	1.5	1	0	-0.045455	0.5	0.545455	-1	0.454545	0.114784	0.04875	0.03875	0.06375	0.794872	0.253063	0.0132423	151.75	23.7333	2.950222	0.2398207	1.855355	128.0167	-0.6830504	-0.8257586	0.01151	0.0155638
sl	0	0	-0.0125	0.016807	12.68974	15.75157	11.00256	11.84615	21	-3.061831	-8.310256	-5.248426	1.687179	-3.905421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.125947	0.0575	0.041875	0.0825	0.728261	NA	NA	NA	NA	NA	NA	NA	NA	-0.6197747	-0.8129194	0.0155549	0.0227293
sl	0.35	0.35	0.325	0.203125	13.28462	15.98667	11.02308	12.15385	20	-2.702057	-6.715385	-4.013327	2.261538	-3.832826	12.23077	13.8359	12.53846	12.38462	15	-1.605127	-2.769231	-1.164104	-0.307692	-1.451281	0.134037	0.05125	0.035625	0.07625	0.695122	0.0191606	0.0260397	41.7802	53.4662	-0.3067662	0.0068791	-0.2466271	11.686	-0.9246262	-1.097113	0.0198566	0.0261876
sl	0	0	-0.0125	0.016807	13.95897	16.45687	11.27179	12.61538	21	-2.497895	-7.041026	-4.543131	2.687179	-3.841484	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.128664	0.05125	0.035625	0.07625	0.695122	NA	NA	NA	NA	NA	NA	NA	NA	-0.6819555	-0.8564611	0.0139554	0.019339
sl	0	0	-0.0125	0.016807	13.41154	15.75157	11.05	12.23077	21	-2.340036	-7.588462	-5.248426	2.361538	-3.520805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.135059	0.05125	0.035625	0.07625	0.695122	NA	NA	NA	NA	NA	NA	NA	NA	-0.6446764	-0.7903336	0.0139102	0.0185004
sl	0.075	0.075	0.075	0.051282	12.92308	15.51648	11.28205	12.10256	22	-2.593399	-9.076923	-6.483524	1.641026	-3.413912	0	0	0	0	0	0	0	0	0	0	0.148111	0.0525	0.036875	0.0775	0.702381	NA	NA	174.333	23.6261	NA	NA	1.998615	150.7069	-0.8696046	-1.062098	0.0159845	0.0225294
sl	0	0	-0.0125	0.016807	14.18462	12.9304	8.379487	11.28205	14	1.254218	0.184615	-1.069603	5.805128	-1.648346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.153326	0.05	0.034375	0.06875	0.6875	NA	NA	NA	NA	NA	NA	NA	NA	-0.4882714	-0.2890582	0.0085283	0.0042228
sl	0	0	-0.0125	0.016807	14.63718	13.40059	11.36282	13	14	1.236586	0.637179	-0.599407	3.274359	-0.400593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.162119	0.04125	0.03125	0.05625	0.757576	NA	NA	NA	NA	NA	NA	NA	NA	-0.4064414	-0.233782	0.0069479	0.0035046
sl	0	0	-0.575	0.310811	15.34872	13.87079	12.44615	13.89744	15	1.477928	0.348718	-1.129211	2.902564	0.026646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.183268	0.04125	0.03125	0.05625	0.757576	NA	NA	NA	NA	NA	NA	NA	NA	-0.3175643	-0.1411082	0.0043877	0.0017256
sl	0.025	0.025	0.025	0.016807	14.84744	13.63569	12.07564	13.46154	15	1.211745	-0.152564	-1.364309	2.771795	-0.174153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.168939	0.04125	0.03125	0.05625	0.757576	NA	NA	NA	NA	NA	NA	NA	NA	-0.7278028	-0.5912517	0.00824075	0.00597653
sl	0.5	0.5	0.225	0.056777	15.75256	14.34099	11.99103	13.8718	14	1.411578	1.752564	0.340986	3.761538	-0.469191	13.34211	12.68413	12.44737	12.89474	11	0.657973	2.342105	1.684133	0.894737	0.210604	0.173344	0.0425	0.0325	0.0575	0.764706	0.0163116	0.0250781	34.1763	50.5605	-0.4301184	0.0087665	-0.3916382	16.3842	-0.7748492	-0.6281127	0.01028424	0.00781536
sl	0	0	-0.0125	0.016807	16.51538	14.81118	12.40769	14.46154	14	1.704203	2.515385	0.811182	4.107692	-0.349644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.173372	0.0425	0.0325	0.0575	0.764706	NA	NA	NA	NA	NA	NA	NA	NA	-0.6429312	-0.4632235	0.0094209	0.0061298
sl	0.075	0.075	0.075	0.051282	20.5282	17.39726	18.85641	19.69231	15	3.130944	5.528205	2.397261	1.671795	2.295046	2.666667	2.666667	2.333333	2.5	3	0	-0.333333	-0.333333	0.333333	-0.166667	0.255978	0.04625	0.03625	0.06125	0.783784	0.0607869	0.0187019	127	34.9985	1.178749	0.042085	1.288882	92.0015	-0.4672621	-0.3277396	0.0091318	0.005893
sl	0.175	0.175	-0.425	0.163357	18.57051	16.92706	19.01923	18.79487	15	1.643448	3.570513	1.927065	-0.448718	1.867807	11.61905	12.2449	15.04762	13.33333	11	-0.62585	0.619048	1.244898	-3.428571	1.088435	0.272532	0.05125	0.04125	0.07125	0.804878	0.0842577	0.0214037	87.6667	40.2841	1.370316	0.062854	0.7775853	47.3826	-0.3317627	-0.05034281	0.0058865	0.0007432
sl	0	0	-0.0125	0.016807	20.81667	18.80785	20.87564	20.84615	18	2.008817	2.816667	0.80785	-0.058974	2.038304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.246647	0.045	0.035	0.06	0.777778	NA	NA	NA	NA	NA	NA	NA	NA	-0.5320974	-0.2061057	0.0099698	0.0032224
sl	0.15	0.15	0.15	0.105263	19.24487	18.57275	23.9859	21.61538	19	0.67212	0.244872	-0.427248	-4.741026	3.042633	14.53333	11.38686	15.06667	14.8	2	3.146472	12.53333	9.386861	-0.533333	3.413139	0.268547	0.04875	0.033125	0.0675	0.679487	0.0300151	0.0194743	64.5333	44.3137	0.4326049	0.0105408	0.3758875	20.2196	-0.4966416	-0.2718662	0.0085227	0.0041442
sl	0	0	-0.0125	0.016807	19.29231	18.57275	23.98974	21.64103	18	0.719556	1.292308	0.572752	-4.697436	3.068274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.256008	0.04625	0.030625	0.05875	0.662162	NA	NA	NA	NA	NA	NA	NA	NA	-0.5866765	-0.5574508	0.00785459	0.0081233
sl	0	0	-0.1875	0.08	19.25	18.80785	23.98077	21.61538	20	0.44215	-0.75	-1.19215	-4.730769	2.807534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.253143	0.0525	0.03	0.0675	0.571429	NA	NA	NA	NA	NA	NA	NA	NA	-0.3708302	-0.2897972	0.0059657	0.0048184
sl	0.075	0.075	0.075	0.051282	18.96026	18.10256	23.96282	21.46154	19	0.857701	-0.039744	-0.897444	-5.002564	3.358983	0.666667	0.666667	0.333333	0.5	1	0	-0.333333	-0.333333	0.333333	-0.166667	0.262864	0.05375	0.03125	0.06875	0.581395	0.0761755	0.0167679	154.5	35.8956	1.513574	0.0594076	1.459579	118.6044	-0.4578325	-0.3941559	0.0077732	0.0069699
sl	0	0	-0.0125	0.016807	12.55769	15.98667	14.05769	13.30769	27	-3.42898	-14.44231	-11.01333	-1.5	-2.67898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.141443	0.05	0.034375	0.06875	0.6875	NA	NA	NA	NA	NA	NA	NA	NA	-0.1306032	-0.3738233	0.0027967	0.0093058
sl	0.475	0.475	-0.0625	0.00723	8.934615	14.57608	13.16795	11.05128	27	-5.641468	-18.06538	-12.42392	-4.233333	-3.524802	3.040936	5.43617	1.403509	2.222222	15	-2.395234	-11.95906	-9.56383	1.637427	-3.213947	0.136422	0.0425	0.026875	0.055	0.632353	0.0390921	0.0144382	71.7135	32.219	0.9960429	0.0246539	0.8001227	39.4945	-0.3594125	-0.5486903	0.0046841	0.0076575
sl	0.025	0.025	0.025	0.016807	9.264103	13.63569	13.91539	11.58974	21	-4.371589	-11.7359	-7.364309	-4.651282	-2.045948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.148366	0.0525	0.03	0.075	0.571429	NA	NA	NA	NA	NA	NA	NA	NA	0.06261715	0.06435434	0.0010539	0.001076
sl	0	0	-0.0125	0.016807	11.97949	15.98667	16.02051	14	23	-4.007185	-11.02051	-7.013327	-4.041026	-1.986673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.189626	0.0425	0.0325	0.0575	0.764706	NA	NA	NA	NA	NA	NA	NA	NA	0.4090793	0.3539971	0.007231	0.0062881
sl	0.075	0.075	0.075	0.051282	12.30641	13.40059	14.92436	13.61538	17	-1.094183	-4.69359	-3.599407	-2.617949	0.214791	0	0	0	0	0	0	0	0	0	0	0.250374	0.06	0.044375	0.085	0.739583	0.344454	0.0162885	200	35.9812	3.051501	0.3281655	1.715321	164.0188	0.154041	0.1948869	0.0017133	0.00207727
sl	0	0	-0.0125	0.016807	14.52436	13.63569	11.27051	12.89744	16	0.888668	-1.475641	-2.364309	3.253846	-0.738255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.279691	0.055	0.045	0.07	0.818182	NA	NA	NA	NA	NA	NA	NA	NA	0.01575723	0.05442444	0.0002154	0.0007432
sl	0.025	0.025	0.025	0.016807	14.38718	13.63569	10.02308	12.20513	15	0.751488	-0.612821	-1.364309	4.364103	-1.430563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.206015	0.05125	0.04125	0.06625	0.804878	NA	NA	NA	NA	NA	NA	NA	NA	-0.2972897	-0.1422757	0.0036839	0.0015992
sl	0.025	0.025	-0.2125	0.091	15.76539	15.75157	11.97821	13.8718	17	0.01381	-1.234615	-1.248426	3.787179	-1.87978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.171458	0.045	0.035	0.06	0.777778	NA	NA	NA	NA	NA	NA	NA	NA	0.198279	0.03303005	0.00200005	0.0003544
sl	0	0	-0.0125	0.016807	14.81538	17.16216	12.97949	13.89744	25	-2.346779	-10.18462	-7.837837	1.835897	-3.264727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.106569	0.0375	0.031875	0.045	0.85	NA	NA	NA	NA	NA	NA	NA	NA	0.06128272	0.1215847	0.0006867	0.0013136
sl	0.225	0.225	-0.2625	0.085069	14.73718	16.92706	13.00641	13.8718	26	-2.189886	-11.26282	-9.072935	1.730769	-3.05527	14.44444	13.24573	11.55556	13	12	1.198715	2.444444	1.245729	2.888889	-0.245729	0.107984	0.0375	0.031875	0.045	0.85	0.0326652	0.01766	37.2639	35.6151	0.6150081	0.0150052	0.04525532	1.6488	0.00352982	0.2308096	3.39e-05	0.00193594
sl	0.1	0.1	-0.2125	0.068966	14.3641	17.63236	12.09744	13.23077	25	-3.268257	-10.6359	-7.367641	2.266667	-4.40159	14.66667	15.27273	21.33333	18	13	-0.606061	1.666667	2.272727	-6.666667	2.727273	0.150386	0.04	0.03	0.055	0.75	0.0191109	0.0178327	37.4167	39.527	0.069225	0.0012782	-0.05486685	2.1103	0.4415198	0.2793332	0.00505308	0.0034292
sl	0	0	-0.0125	0.016807	15.14487	16.45687	13.93205	14.53846	18	-1.311997	-2.855128	-1.543131	1.212821	-1.918407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.197249	0.04125	0.035625	0.0525	0.863636	NA	NA	NA	NA	NA	NA	NA	NA	-0.5336702	-0.3088149	0.00693352	0.00355742
sl	0	0	-0.0125	0.016807	11.25385	13.63569	9.976923	10.61538	13	-2.381845	-1.746154	0.635691	1.276923	-3.020307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.105595	0.04	0.034375	0.0475	0.859375	NA	NA	NA	NA	NA	NA	NA	NA	-0.0812747	-0.009694942	0.0013166	0.0001503
sl	0	0	-0.325	0.148118	13.84103	15.51648	17.44103	15.64103	14	-1.675451	-0.158974	1.516476	-3.6	0.124549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.13601	0.03875	0.033125	0.04625	0.854839	NA	NA	NA	NA	NA	NA	NA	NA	-0.3653181	-0.1572835	0.0050703	0.0019131
sl	0	0	-0.0125	0.016807	16.93205	17.86746	18.09359	17.51282	15	-0.935406	1.932051	2.867458	-1.161538	-0.354637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.179484	0.0375	0.031875	0.045	0.85	NA	NA	NA	NA	NA	NA	NA	NA	-0.6728854	-0.4586596	0.0107843	0.0063232
sl	0.125	0.125	0.1125	0.061404	16.21026	19.04295	13.02051	14.61538	20	-2.832692	-3.789744	-0.957052	3.189744	-4.427564	11.8	11.52	9.7	10.75	12	0.28	-0.2	-0.48	2.1	-0.77	0.202348	0.05	0.04	0.065	0.8	0.0138316	0.00979462	32.35	24.7496	0.3451226	0.00403698	0.2678047	7.6004	-0.9882273	-0.6538438	0.01268347	0.00640589
sl	0	0	-0.0125	0.016807	13.83974	16.45687	9.903846	11.8718	16	-2.617125	-2.160256	0.456869	3.935897	-4.585074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.151049	0.045	0.039375	0.05625	0.875	NA	NA	NA	NA	NA	NA	NA	NA	-0.4888997	-0.1520078	0.0097756	0.0024783
sl	0	0	-0.0125	0.016807	15.38205	18.33765	12.41282	13.89744	16	-2.955603	-0.617949	2.337654	2.969231	-4.440218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.179349	0.0425	0.036875	0.05375	0.867647	NA	NA	NA	NA	NA	NA	NA	NA	-0.4854566	-0.4447639	0.0087299	0.0077117
sl	0	0	-0.0125	0.016807	13.76282	15.98667	14.80128	14.28205	12	-2.223852	1.762821	3.986673	-1.038462	-1.704621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2053	0.045	0.039375	0.05625	0.875	NA	NA	NA	NA	NA	NA	NA	NA	-0.5495613	-0.6940411	0.0073732	0.0105852
sl	0	0	-0.0125	0.016807	14.84487	14.34099	13.92436	14.38462	6	0.503886	8.844872	8.340986	0.920513	0.04363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.211268	0.0425	0.036875	0.05375	0.867647	NA	NA	NA	NA	NA	NA	NA	NA	-0.5110865	-0.6864852	0.00600791	0.00944395
sl	0	0	-0.0125	0.016807	14.82051	14.10589	13.89744	14.35897	5	0.714625	9.820513	9.105888	0.923077	0.253087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.218913	0.04375	0.038125	0.055	0.871429	NA	NA	NA	NA	NA	NA	NA	NA	-0.1244269	-0.5852444	0.00131093	0.0088346
sl	0.5	0.5	-0.35	0.147727	15	13.87079	12.89744	13.94872	4	1.129211	11	9.870789	2.102564	0.077928	9.515789	8.737958	8.8	9.157895	5	0.777832	4.515789	3.737958	0.715789	0.419937	0.216147	0.0425	0.036875	0.05375	0.867647	0.0272637	0.0247602	49.7816	39.9895	0.09631862	0.0025035	0.2190285	9.7921	-0.2951321	-0.6749508	0.0035293	0.0102799
sl	0.2	0.2	0.2	0.142857	18.07308	16.69197	9.567949	13.82051	14	1.38111	4.073077	2.691967	8.505128	-2.871454	6.857143	4.628099	6.857143	6.857143	0	2.229044	6.857143	4.628099	0	2.229044	0.174406	0.0525	0.0425	0.0725	0.809524	0.0888856	0.0115244	120.929	27.871	2.042884	0.0773612	1.467617	93.058	-0.7045846	-0.7418153	0.00888354	0.01014077
sl	0	0	-0.025	0.033898	18.12308	17.39726	9.364103	13.74359	15	0.725816	3.123077	2.397261	8.758974	-3.653672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.166145	0.05125	0.04125	0.07125	0.804878	NA	NA	NA	NA	NA	NA	NA	NA	-0.4508752	-0.5230992	0.0063823	0.0080483
sl	0	0	-0.0125	0.016807	17.5859	19.04295	8.311538	12.94872	19	-1.457051	-1.414103	0.042948	9.274359	-6.09423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.127737	0.04875	0.03875	0.06375	0.794872	NA	NA	NA	NA	NA	NA	NA	NA	-0.3896281	-0.5093142	0.0038398	0.00572993
sl	0.025	0.025	0.025	0.016807	14.54231	17.39726	12.89359	13.71795	25	-2.854954	-10.45769	-7.602739	1.648718	-3.679313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.116303	0.045	0.035	0.06	0.777778	NA	NA	NA	NA	NA	NA	NA	NA	-0.242427	-0.23759	0.0029786	0.0028103
sl	0.125	0.125	0.1125	0.061404	17.88462	20.21844	17.19231	17.53846	30	-2.333824	-12.11538	-9.781561	0.692308	-2.679977	13.8	14.88	18.7	16.25	16	-1.08	-2.2	-1.12	-4.9	1.37	0.150737	0.045	0.035	0.06	0.777778	0.0366459	0.0146953	55.1	31.6445	0.9137738	0.0219506	0.5545854	23.4555	-0.2466899	-0.2428596	0.0028831	0.00261254
sl	0	0	-0.025	0.008475	15.1	15.51648	16.9	16	11	-0.416476	4.1	4.516476	-1.8	0.483524	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.225632	0.06125	0.045625	0.08625	0.744898	NA	NA	NA	NA	NA	NA	NA	NA	-0.1444156	-0.3120369	0.00126174	0.00293542
sl	0	0	-0.0125	0.016807	14.52436	14.81118	13.11667	13.82051	14	-0.286823	0.524359	0.811182	1.407692	-0.990669	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.123159	0.0575	0.035	0.08	0.608696	NA	NA	NA	NA	NA	NA	NA	NA	-0.6798399	-0.6360644	0.0084732	0.00790519
sl	0.1	0.1	0.1	0.068966	15.32179	15.51648	13.44744	14.38462	13	-0.194681	2.321795	2.516476	1.874359	-1.131861	8	7.636364	8	8	6	0.363636	2	1.636364	0	0.363636	0.122445	0.0575	0.035	0.08	0.608696	NA	NA	96.1667	28.2952	NA	NA	1.223391	67.8715	-0.780145	-0.8848354	0.00903143	0.01082454
sl	0	0	-0.025	0.033898	15.10256	16.45687	12.79487	13.94872	11	-1.354305	4.102564	5.456869	2.307692	-2.508151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.106531	0.0625	0.031875	0.08875	0.51	NA	NA	NA	NA	NA	NA	NA	NA	-0.3403416	-0.677481	0.00274809	0.00676625
sl	0.05	0.05	0.0125	0.024348	15.15	16.69197	12.79872	13.97436	13	-1.541967	2.15	3.691967	2.351282	-2.717608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.10491	0.08	0.029375	0.11375	0.367188	0.0112585	0.00964316	31	27.9929	0.1548745	0.00161534	0.1020363	3.0071	-0.07443877	-0.2780775	0.00055541	0.00231874
sl	0.025	0.025	0.025	0.016807	15.15769	17.16216	12.2782	13.71795	12	-2.004471	3.157692	5.162163	2.879487	-3.444215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.077825	0.07	0.03	0.1	0.428571	NA	NA	NA	NA	NA	NA	NA	NA	0.1823521	0.05199701	0.00151482	0.00044213
sl	0.075	0.075	0.075	0.051282	15.15769	17.16216	12.2782	13.71795	12	-2.004471	3.157692	5.162163	2.879487	-3.444215	0.666667	0.666667	0.333333	0.5	1	0	-0.333333	-0.333333	0.333333	-0.166667	0.077825	0.07	0.03	0.1	0.428571	NA	NA	149	33.3161	NA	NA	1.497906	115.6839	0.167929	0.04539466	0.00138469	0.00038866
sl	0.675	0.325	0.1125	0.022569	15.30513	17.63236	13.20769	14.25641	13	-2.327231	2.305128	4.632359	2.097436	-3.375949	11.78348	12.97212	11.37037	11.57692	11	-1.188645	0.783476	1.972121	0.413105	-1.395198	0.080584	0.1	0.024375	0.1275	0.24375	0.030049	0.0126269	59.5584	31.5064	0.8669999	0.0174221	0.6367666	28.052	0.2573448	0.1938951	0.00211229	0.00166661
sl	0.025	0.025	0.025	0.016807	12.63333	16.69197	9.725641	11.17949	19	-4.058634	-6.366667	-2.308033	2.907692	-5.51248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.077235	0.05875	0.028125	0.085	0.478723	NA	NA	NA	NA	NA	NA	NA	NA	0.1928983	0.4052086	0.00165263	0.00312302
sl	0.75	0.25	0.3375	0.105263	13.0141	17.39726	11.65256	12.33333	17	-4.383159	-3.985897	0.397261	1.361538	-5.063928	9.250575	13.12583	11.43908	10.34483	19	-3.875257	-9.749425	-5.874169	-2.188506	-2.781004	0.088089	0.07125	0.040625	0.115	0.570175	0.0219225	0.0104365	50.0805	33.3667	0.7422042	0.011486	0.4060733	16.7138	-0.2473218	0.04849654	0.00204483	0.00032957
sl	0.025	0.025	0.025	0.016807	11.80897	17.16216	8.857692	10.33333	19	-5.353189	-7.191026	-1.837837	2.951282	-6.82883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.069208	0.07125	0.040625	0.115	0.570175	NA	NA	NA	NA	NA	NA	NA	NA	-0.2581748	-0.05174235	0.00250428	0.0004413
sl	0.1	0.1	-0.5375	0.262378	17.06026	20.92373	14.58077	15.82051	20	-3.863477	-2.939744	0.923733	2.479487	-5.10322	11.16667	9.272727	10.83333	11	1	1.893939	10.16667	8.272727	0.333333	1.727273	0.076025	0.07125	0.040625	0.115	0.570175	0.0267246	0.011397	75.25	29.4437	0.8522343	0.0153276	0.9383359	45.8063	-0.2134995	-0.1078637	0.00142538	0.00068348
sl	0	0	-0.0125	0.016807	16.65897	16.92706	14.31538	15.48718	15	-0.268091	1.658974	1.927065	2.34359	-1.439886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.108455	0.08125	0.050625	0.125	0.623077	NA	NA	NA	NA	NA	NA	NA	NA	-0.1750688	-0.5406126	0.00075571	0.00321539
sl	0	0	-0.0125	0.016807	16.72564	15.51648	13.53077	15.1282	18	1.209165	-1.274359	-2.483524	3.194872	-0.388271	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.156991	0.06375	0.04125	0.10125	0.647059	NA	NA	NA	NA	NA	NA	NA	NA	-0.1223144	-0.3210981	0.0015002	0.0046006
sl	0.1	0.1	0.1	0.068966	16.63718	15.04628	13.56795	15.10256	17	1.590899	-0.362821	-1.95372	3.069231	0.056284	0.5	0.545455	0.166667	0.333333	1	-0.045455	-0.5	-0.454545	0.333333	-0.212121	0.161419	0.06375	0.04125	0.10125	0.647059	NA	NA	158.75	28.2175	NA	NA	1.727388	130.5325	-0.4485995	-0.6124989	0.00445052	0.00716714
sl	0	0	-0.0125	0.016807	10.65385	11.28471	11.29487	10.97436	18	-0.630864	-7.346154	-6.71529	-0.641026	-0.310351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.157534	0.075	0.0525	0.12	0.7	NA	NA	NA	NA	NA	NA	NA	NA	-0.2127715	-0.24569	0.002478	0.0029308
sl	0.375	0.375	0.0625	0.026875	10.55385	10.81451	11.29231	10.92308	16	-0.260668	-5.446154	-5.185486	-0.738462	0.108563	4.133333	5.228256	11.4381	7.785714	7	-1.094923	-2.866667	-1.771744	-7.304762	2.557458	0.164277	0.07625	0.05375	0.12125	0.704918	0.060319	0.0178036	63.3048	37.2683	1.220246	0.0425154	0.5298181	26.0365	-0.2560459	-0.2577259	0.00257155	0.00261615
sl	0.025	0.025	0.025	0.016807	8.417949	9.874121	9.017949	8.717949	17	-1.456173	-8.582051	-7.125879	-0.6	-1.156173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.118741	0.06375	0.04125	0.09375	0.647059	NA	NA	NA	NA	NA	NA	NA	NA	0.03663383	-0.1522335	0.0005386	0.0024798
sl	0.975	0.025	0.525	0.305778	7.073077	8.933729	7.542308	7.307692	16	-1.860652	-8.926923	-7.066271	-0.469231	-1.626037	6.987854	8.751385	5.696356	6.342105	16	-1.763531	-9.012146	-7.248615	1.291498	-2.40928	0.088889	0.07875	0.05625	0.12375	0.714286	NA	NA	NA	NA	NA	NA	NA	NA	0.594322	0.4014104	0.00782117	0.0058469
